objekt_id,rule,n_verts,n_faces,bbox_x,bbox_y,bbox_z,vol_bbox,vol_hull,area,sphericity,fill_ratio
mutant_159,R3_Skalering,419126,838284,1.589554979051503,1.6812692272718204,1.6003590652414235,4.27691138517714,3.0492043827788273,8.863487303457603,0.8420178841041382,0.7129454197593893
mutant_160,R1_Erstatning,512127,1024284,7.921570062637329,1.991867184638977,6.611443996429443,104.32009359003568,31.45529438822302,40.33904521019814,0.6550628462443845,0.301526707901914
mutant_161,R3_Skalering,259814,550968,3.218525626109912,6.294482138234296,6.0619828698322245,122.80942037877125,94.15586832617105,73.26372719968052,0.7924816963180742,0.7666827840712354
mutant_162,R7_Forskyving,102346,204688,8.890128018292518,1.14000004529953,8.703974723815918,88.21257600673728,30.232977233144254,42.589695182397094,0.5712801751367111,0.3427286516475292
mutant_163,R7_Forskyving,308201,616666,1.2795626495080046,1.994516909122467,1.1440898776054382,2.919842463266058,1.6205926793988972,6.960990483084738,0.7958019678345679,0.5550274371947264
mutant_164,R7_Forskyving,220985,442036,0.5658617098868683,0.9399999976158142,0.5033519864082336,0.2677379580825979,0.1683650240587411,1.1007932102156568,0.7900087026740512,0.6288425640670644
mutant_165,R1_Erstatning,718803,1437612,7.078845739364624,11.400000095367432,6.329685926437378,510.79832514451914,367.22967095261697,508.20875361562315,0.8047881729715728,0.7189328016075961
mutant_166,R3_Skalering,313640,627304,4.89819125883424,12.870898957666274,7.504952174607349,473.1431412721651,318.28725920657297,262.6723393910663,0.7725987724873161,0.6727081752697018
mutant_167,R3_Skalering,102346,204688,8.30466125713978,1.3220047405642368,9.830849051558618,107.93094081213562,37.783959636416206,50.698888735089525,0.5906826445669787,0.35007532920687584
mutant_168,R3_Skalering,419126,838284,1.7234491697093632,1.7820999796351493,1.712707526797403,5.2603392147791395,3.750334749557491,10.221033211838332,0.8417329838226765,0.7129454197593895
mutant_169,R7_Forskyving,419126,838284,1.5730475806654294,1.991867184638977,1.6341159343719482,5.12017848976521,3.334856598264605,8.992916413769738,0.8352656432520404,0.6513164736211232
mutant_170,R1_Erstatning,621841,1243970,5.588150501251221,11.400000095367432,6.329685926437378,403.23211181471976,271.5286327967354,244.62442718174907,0.7874808417123618,0.673380479482992
mutant_171,R7_Forskyving,93001,186000,7.989014438780654,1.0199999809265137,6.611443996429443,53.8752989721968,19.005177255062428,31.404281297403273,0.5825534604244795,0.3527623533907505
mutant_172,R1_Erstatning,410547,821354,8.703559875488281,1.994516909122467,8.703974723815918,151.09575567866668,42.943612220046724,49.169760501136906,0.6287027235884602,0.28421455008553864
mutant_173,R1_Erstatning,727327,1454950,1.437069058418274,1.994516909122467,1.6341159343719482,4.683798746674527,3.4112973433465137,15.921146088456636,0.8466593774790191,0.7283185140626542
mutant_174,R1_Erstatning,186002,372000,7.921570062637329,1.0199999809265137,6.611443996429443,53.42047617064114,19.005177255062428,62.72507999097722,0.5828316874973201,0.35576577779565555
mutant_175,R7_Forskyving,405163,810308,7.078845739364624,11.0,5.480313539505005,426.7372356445799,341.3799128723858,270.52898073763276,0.8013915923770559,0.799976857788697
mutant_176,R1_Erstatning,204692,409376,8.703559875488281,1.14000004529953,8.703974723815918,86.3613477180455,30.23297723314425,84.4502392547796,0.5728821989693696,0.35007532920687584
mutant_177,R1_Erstatning,838252,1676568,1.437069058418274,1.991867184638977,1.6341159343719482,4.677576299445306,3.3348565982646057,17.953010429419056,0.8390076934221518,0.7129454197593895
mutant_178,R3_Skalering,405163,810308,5.776153692533877,12.528703447979046,4.935095033504635,357.14155919182843,285.70498230803486,246.53696064072037,0.7716888479469787,0.799976857788697
mutant_179,R7_Forskyving,93001,186000,8.040410335703577,1.0199999809265137,6.611443996429443,54.22189608175082,19.00517725506243,31.50226537905132,0.5819908003823872,0.35050742649073285
mutant_180,R1_Erstatning,678940,1389252,3.68043053150177,7.5,5.414910316467285,149.4690094055258,114.64505428559892,95.70473913226297,0.796730912798405,0.7670155488523666
mutant_181,R7_Forskyving,405163,810308,8.869183325039604,11.0,5.480313539505005,534.6649600662322,341.37991287238583,272.6541565762536,0.7936605834158073,0.6384931468673336
mutant_182,R3_Skalering,308201,616666,1.083614346189554,2.1731984578822643,0.9261796928992347,2.1810689185787773,1.3997416370548723,6.397367381153783,0.7677449450907086,0.6417686415736777
mutant_183,R3_Skalering,220985,442036,0.5306873517892517,0.8702211402827352,0.5516923287074498,0.2547799872026378,0.1618898699592719,1.0672589641312091,0.8025146809383616,0.635410464286246
mutant_184,R1_Erstatning,573454,1178272,5.588150501251221,11.400000095367432,6.329685926437378,403.23211181471976,279.68672548097487,324.4080202255554,0.795201399697664,0.6936122329698968
mutant_185,R3_Skalering,313640,627304,5.877558462801241,12.20527130415404,5.531649184561858,396.8249997897399,266.9474215099558,241.16318232207863,0.7684791389664014,0.6727081752697021
mutant_186,R3_Skalering,419126,838284,1.5255162589411932,2.0256133759484047,1.8519194395203336,5.7226276296212655,4.079921157527013,10.312471282191568,0.840432539022375,0.7129454197593895
mutant_187,R3_Skalering,308201,616666,0.9390696884371065,1.8629370591535932,1.2072396095957094,2.111978442196389,1.3554015358812688,6.137213517727195,0.8009451106473909,0.6417686415736779
mutant_188,R7_Forskyving,220985,442036,0.5600812321167864,0.9399999976158142,0.5033519864082336,0.2650029200196532,0.16836502405874113,1.1005405399722625,0.7902520968847534,0.6353327127348438
mutant_189,R3_Skalering,102346,204688,9.862862127940883,1.340740907776013,7.027459270253189,92.92790789212263,32.531767947841075,45.56040508436462,0.6015071676895183,0.35007532920687595
mutant_190,R1_Erstatning,323331,646724,8.703559875488281,1.14000004529953,8.703974723815918,86.3613477180455,31.15579166640993,43.32555075772747,0.5740970410064935,0.3607608321274475
mutant_191,R1_Erstatning,732766,1465588,5.588150501251221,11.400000095367432,6.329685926437378,403.23211181471976,271.7820756444209,246.65629152271148,0.787940611693207,0.674009007916764
mutant_192,R3_Skalering,259814,550968,3.335481867721736,6.39863506651514,5.140062754757156,109.70194993196795,84.10659639188445,70.31037589407194,0.8004821036151252,0.7666827840712354
mutant_193,R3_Skalering,313640,627304,5.610039746658116,10.597616850502856,7.522124569228077,447.2132612931005,300.84401696089407,250.93857225711673,0.8015726926266069,0.672708175269702
mutant_194,R7_Forskyving,220985,442036,0.679205404250492,0.9399999976158142,0.5033519864082336,0.32136662522906695,0.1683650240587411,1.1049304281824495,0.7860210315498245,0.5239032644996418
mutant_195,R7_Forskyving,313640,627304,5.909894032397602,11.400000095367432,6.329685926437378,426.4486167205614,271.25753814902856,237.72015734067247,0.7867921852119312,0.6360849291411238
mutant_196,R1_Erstatning,621841,1243970,5.588150501251221,11.400000095367432,6.329685926437378,403.23211181471976,271.52863279673534,244.62442718174907,0.7874808417123615,0.6733804794829917
mutant_197,R7_Forskyving,93001,186000,8.190496898496672,1.0199999809265137,6.611443996429443,55.23403074543801,19.00517725506243,31.98594761612771,0.5788867098839259,0.3440845616111792
mutant_198,R3_Skalering,405163,810308,8.338903224401069,11.156967527600829,4.899828565371028,455.86472546148184,364.6812306513834,286.73559605423463,0.7876261678033417,0.7999768577886972
mutant_199,R7_Forskyving,308201,616666,1.5697910871868883,1.994516909122467,1.1440898776054382,3.582116652582234,1.6205926793988972,7.018030647096146,0.7870495871895576,0.4524120336032785
mutant_200,R3_Skalering,419126,838284,1.3057557113966138,1.6397823367312918,1.409491046980434,3.0179390164243958,2.15162579887293,6.8106648712534,0.8413214456858013,0.7129454197593895
mutant_201,R7_Forskyving,405163,810308,9.431129570751136,11.0,5.480313539505005,568.5410178735482,341.37991287238583,273.65829313225146,0.7900297944722379,0.600449047896688
mutant_202,R7_Forskyving,102346,204688,8.772460474677104,1.14000004529953,8.703974723815918,87.04501608933865,30.232977233144258,42.286132400080874,0.5724832431249552,0.3473257699454572
mutant_203,R3_Skalering,308201,616666,1.3042965907477504,2.0969054424972664,1.2027233214520832,3.289432191456284,2.1110544290596254,8.342719140254225,0.7991413556759713,0.6417686415736779
mutant_204,R1_Erstatning,621841,1243970,5.588150501251221,11.400000095367432,6.329685926437378,403.23211181471976,271.52863279673534,244.62442718174907,0.7874808417123615,0.6733804794829917
mutant_205,R7_Forskyving,220985,442036,0.5600418339793145,0.9399999976158142,0.5033519864082336,0.2649842787567887,0.16836502405874113,1.1005466566098314,0.7902392708790315,0.6353774074773397
mutant_206,R1_Erstatning,824289,1648592,7.078845739364624,11.0,5.480313539505005,426.7372356445799,341.38136866038434,279.50547252233076,0.8013938895289878,0.7999802692275801
mutant_207,R7_Forskyving,419126,838284,1.7869614608883178,1.991867184638977,1.6341159343719482,5.816455742686016,3.3348565982646057,9.030816197522476,0.8267747534097362,0.5733485727039302
mutant_208,R7_Forskyving,313640,627304,8.4738828666046,11.400000095367432,6.329685926437378,611.4620003177205,271.25753814902856,240.20367233354426,0.7755750117757679,0.4436212520288767
mutant_209,R7_Forskyving,313640,627304,5.691917352803064,11.400000095367432,6.329685926437378,410.71976388820013,271.25753814902856,237.68386343806426,0.7869468902623631,0.6604443272490441
mutant_210,R7_Forskyving,259814,550968,5.30170922507439,7.5,5.414910316467285,215.31209983323816,114.5953162633982,86.81533149969708,0.7866490871215974,0.5322288731202458
mutant_211,R3_Skalering,93001,186000,8.360219915062702,1.197502019533917,7.410337109769738,74.18770245346604,26.39344566623002,39.68614322273867,0.5967165413386414,0.35576577779565566
mutant_212,R7_Forskyving,93001,186000,7.969737532573231,1.0199999809265137,6.611443996429443,53.74530182509659,19.00517725506243,31.38420897464438,0.5826837784046123,0.353615601916443
mutant_213,R7_Forskyving,93001,186000,8.14125012146576,1.0199999809265137,6.611443996429443,54.90192659713677,19.00517725506243,31.783871092368724,0.5801512385331311,0.34616594413015706
mutant_214,R1_Erstatning,824289,1648592,7.078845739364624,11.0,5.480313539505005,426.7372356445799,341.38136866038434,279.50547252233076,0.8013938895289878,0.7999802692275801
mutant_215,R3_Skalering,419126,838284,1.6863349935542882,1.8562244798543819,1.8284759147221061,5.723525105601339,4.080561008916351,10.673225468500844,0.8424088981341243,0.7129454197593895
mutant_216,R7_Forskyving,405163,810308,9.52250638159588,11.0,5.480313539505005,574.0495271839098,341.37991287238583,273.87810189343963,0.7893068285938091,0.5946872120025577
mutant_217,R1_Erstatning,313986,628036,7.921570062637329,1.0199999809265137,6.611443996429443,53.42047617064114,19.89817803862275,32.46297112582628,0.5836469401498946,0.37248222900638245
mutant_218,R3_Skalering,93001,186000,6.671161391969856,0.9440465281577571,6.519569156374397,41.05950821130589,14.60756787470235,26.676037926225103,0.5872355301354769,0.35576577779565566
mutant_219,R7_Forskyving,259814,550968,4.870710942195907,7.5,5.414910316467285,197.80847197070028,114.59531626339817,86.77825624106697,0.790789478796884,0.5793246119426686
mutant_220,R3_Skalering,220985,442036,0.6247479127671745,0.8212168228145948,0.5247498361034145,0.2692247379292102,0.17106821572494244,1.1252555422693722,0.8045971355922058,0.6354104642862463
mutant_221,R7_Forskyving,259814,550968,4.483014639759114,7.5,5.414910316467285,182.0634166627912,114.5953162633982,86.75340044801126,0.7936043042646801,0.6294252758951895
mutant_222,R3_Skalering,102346,204688,10.3370594472952,1.009491097553936,7.510848544976411,78.3769775574928,27.437846220679205,38.561066519181416,0.5448850406505044,0.3500753292068758
mutant_223,R1_Erstatning,713364,1426974,7.078845739364624,11.0,5.480313539505005,426.7372356445799,341.38261325636836,277.4736081813683,0.801395836421364,0.7999831857670335
mutant_224,R3_Skalering,259814,550968,3.99332633442194,6.322401851612666,6.081740532147109,153.54821990529393,117.72277672617304,90.50921958949057,0.8100284803193739,0.7666827840712354
mutant_225,R1_Erstatning,626148,1252344,7.078845739364624,11.0,5.480313539505005,426.7372356445799,341.3825630788171,271.62939843795886,0.8013957580202625,0.7999830681828458
mutant_226,R3_Skalering,259814,550968,4.364609288530636,6.843102503672502,5.555148564846562,165.9182261615857,127.2066475617254,98.23345635624052,0.8128832366611098,0.7666827840712354
mutant_227,R1_Erstatning,568015,1167634,3.68043053150177,7.5,5.414910316467285,149.4690094055258,114.62502292820783,93.67287479130053,0.7966390070406354,0.7668815320587131
mutant_228,R7_Forskyving,259814,550968,5.68625734985479,7.5,5.414910316467285,230.9293018936247,114.59531626339817,86.85673284162408,0.7821021731630299,0.4962354942560965
mutant_229,R1_Erstatning,406641,813304,7.921570062637329,11.400000095367432,6.611443996429443,597.0523968899541,343.92783504271694,269.0423263034906,0.804267924437353,0.5760429684802154
mutant_230,R1_Erstatning,521472,1042972,8.703559875488281,1.991867184638977,8.703974723815918,150.8950243028924,45.37428281148206,51.20162484209932,0.631331265759929,0.30070098746531243
mutant_231,R3_Skalering,313640,627304,4.576883878984296,13.31567018495764,5.202801875019282,317.0809945235769,213.30297723865775,209.224001982964,0.7419162528461138,0.6727081752697018
mutant_232,R1_Erstatning,401202,802666,7.921570062637329,1.994516909122467,6.611443996429443,104.4588676550121,29.501547920087805,38.307180869235715,0.6514950358438926,0.28242262799095424
mutant_233,R1_Erstatning,718803,1437612,7.078845739364624,11.400000095367432,6.329685926437378,510.79832514451914,367.22967095261697,508.2087536156232,0.8047881729715726,0.7189328016075961
mutant_234,R3_Skalering,259814,550968,4.014330000584399,8.856863204895705,4.6866150656189,166.6296539382549,127.75208699020777,98.82246067906428,0.7827000024422895,0.7666827840712355
mutant_235,R7_Forskyving,259814,550968,4.91408237740638,7.5,5.414910316467285,199.5698652104092,114.59531626339817,86.78228564495066,0.7904199703117525,0.5742115230802947
mutant_236,R3_Skalering,308201,616666,1.0115529858163308,1.744626336471056,1.2496975188109214,2.2054436613871675,1.4153845826357208,6.343736841741204,0.8102624763513651,0.6417686415736779
mutant_237,R7_Forskyving,102346,204688,8.840816435874878,1.14000004529953,8.703974723815918,87.72328027296628,30.232977233144254,42.42828135730976,0.5720319823211956,0.3446402954730953
mutant_238,R1_Erstatning,441970,884072,0.560012698173523,0.9399999976158142,0.5033519864082336,0.26497049312504606,0.1683650240587411,2.2008622606753425,0.7903554075050028,0.6354104642862461
mutant_239,R7_Forskyving,405163,810308,9.401706745497862,11.0,5.480313539505005,566.7673084898821,341.3799128723858,273.59936301026613,0.7902387559167736,0.6023281649429857
mutant_240,R7_Forskyving,308201,616666,1.133570634081252,1.994516909122467,1.1440898776054382,2.5867023187762754,1.6205926793988974,6.9472112100676675,0.7978602806503854,0.6265091532316607
mutant_241,R7_Forskyving,93001,186000,8.062085616666968,1.0199999809265137,6.611443996429443,54.368067083337756,19.00517725506243,31.539094579116274,0.581693632212705,0.3495650714587749
mutant_242,R3_Skalering,102346,204688,9.322801898624617,1.362766630438867,7.12694981764751,90.54649577340918,31.698094316405207,45.02602109732895,0.6092448628609511,0.35007532920687584
mutant_243,R7_Forskyving,308201,616666,1.1250279826870664,1.994516909122467,1.1440898776054382,2.5672087861233703,1.6205926793988967,6.9461260861650675,0.7979782830244015,0.6312664120498289
mutant_244,R3_Skalering,102346,204688,9.427574372887998,1.3308008569157985,9.572312990106731,120.09638348962858,42.04278098668693,53.22333467320462,0.5845345727216583,0.3500753292068758
mutant_245,R1_Erstatning,824289,1648592,7.078845739364624,11.0,5.480313539505005,426.7372356445799,341.38136866038434,279.50547252233076,0.8013938895289878,0.7999802692275801
mutant_246,R1_Erstatning,568015,1167634,3.68043053150177,7.5,5.414910316467285,149.4690094055258,114.62502292820783,93.67287479130053,0.7966390070406354,0.7668815320587131
mutant_247,R7_Forskyving,220985,442036,0.6627285899084314,0.9399999976158142,0.5033519864082336,0.31357060625381006,0.1683650240587411,1.1040623541611232,0.7868157131653679,0.5369285918414918
mutant_248,R7_Forskyving,313640,627304,7.719633217409854,11.400000095367432,6.329685926437378,557.0365372217981,271.25753814902856,239.1131279793205,0.780437257899694,0.48696543228908623
mutant_249,R1_Erstatning,529186,1058702,1.1066174507141113,1.994516909122467,1.1440898776054382,2.5251976715862114,1.639386398047716,8.04507200408478,0.8034650420235958,0.6492111158244217
mutant_250,R3_Skalering,102346,204688,9.961912076147827,1.168159043069811,7.3203181592795765,85.18725745370858,29.82195719733792,41.78916424528417,0.5763013636631672,0.35007532920687584
mutant_251,R7_Forskyving,220985,442036,0.5600272151697007,0.9399999976158142,0.5033519864082336,0.2649773618543596,0.1683650240587411,1.1004364954704469,0.7903508849245371,0.6353939932094279
mutant_252,R7_Forskyving,405163,810308,7.106771916620053,11.0,5.480313539505005,428.4207219250949,341.37991287238583,270.7077789387929,0.8007227613707504,0.7968333355548398
mutant_253,R3_Skalering,308201,616666,1.1160596256589206,1.6470511021988257,0.9579517332953211,1.7609138084197407,1.1300992627578685,5.536292953537013,0.7995305145389895,0.6417686415736779
mutant_254,R1_Erstatning,352815,736968,7.921570062637329,7.5,6.611443996429443,392.79762624689084,179.71716522420283,118.09077391304203,0.8188545572480205,0.45753118963922296
mutant_255,R7_Forskyving,308201,616666,1.194272988724968,1.994516909122467,1.1440898776054382,2.7252194228642286,1.6205926793988967,6.950301943163334,0.7973208935315875,0.5946650261635227
mutant_256,R1_Erstatning,401202,802666,7.921570062637329,1.994516909122467,6.611443996429443,104.4588676550121,29.501547920087805,38.307180869235715,0.6514950358438926,0.28242262799095424
mutant_257,R1_Erstatning,410547,821354,8.703559875488281,1.994516909122467,8.703974723815918,151.09575567866668,42.94361222004671,49.16976050113691,0.6287027235884601,0.2842145500855386
mutant_258,R7_Forskyving,313640,627304,7.001975933374691,11.400000095367432,6.329685926437378,505.25152138589306,271.25753814902856,238.3470502615531,0.7839681418202697,0.5368762421634585
mutant_259,R1_Erstatning,568015,1167634,3.68043053150177,7.5,5.414910316467285,149.4690094055258,114.62502292820783,93.67287479130053,0.7966390070406354,0.7668815320587131
mutant_260,R1_Erstatning,621841,1243970,5.588150501251221,11.400000095367432,6.329685926437378,403.23211181471976,271.5286327967354,244.62442718174907,0.7874808417123618,0.673380479482992
mutant_261,R1_Erstatning,362160,755656,8.703559875488281,7.5,8.703974723815918,568.1667387260131,210.38113855691344,128.95335354494324,0.8040788456277529,0.37028063104969167
mutant_262,R1_Erstatning,573454,1178272,5.588150501251221,11.400000095367432,6.329685926437378,403.23211181471976,279.68672548097487,324.4080202255554,0.7952013996976639,0.6936122329698968
mutant_263,R3_Skalering,405163,810308,6.399692817145445,9.631632709943515,6.541759891107919,403.23074778123333,322.5752665738176,259.46754435521115,0.8175662983385199,0.7999768577886969
mutant_264,R7_Forskyving,313640,627304,7.212434680231867,11.400000095367432,6.329685926437378,520.4378920690192,271.25753814902856,238.5510984073408,0.7830506976022004,0.5212102006459112
mutant_265,R7_Forskyving,93001,186000,8.186858047704511,1.0199999809265137,6.611443996429443,55.20949152650868,19.00517725506243,31.96972308574279,0.5789880026682198,0.3442374984731955
mutant_266,R1_Erstatning,573454,1178272,5.588150501251221,11.400000095367432,6.329685926437378,403.23211181471976,279.68672548097487,324.4080202255554,0.795201399697664,0.6936122329698968
mutant_267,R3_Skalering,419126,838284,1.3623156768913558,1.9776411725939773,1.5575558960478693,4.196322818008771,2.991749132931167,8.299655898832771,0.8371454408657396,0.7129454197593893
mutant_268,R1_Erstatning,621841,1243970,5.588150501251221,11.400000095367432,6.329685926437378,403.23211181471976,271.52863279673534,244.62442718174907,0.7874808417123615,0.6733804794829917
mutant_269,R7_Forskyving,405163,810308,7.49096871680535,11.0,5.480313539505005,451.5814301098847,341.3799128723858,270.9572921968,0.7997984967442,0.7559653477985504
mutant_270,R3_Skalering,405163,810308,7.445705007274646,10.570443166327768,6.552574030961013,515.7164181293026,412.56119968512127,304.93641315326886,0.8168311718023514,0.7999768577886969
mutant_271,R3_Skalering,259814,550968,4.183235661669641,6.692876404463756,6.297969089878669,176.32977812573705,135.18900520810328,99.24135652830108,0.8100316075073796,0.7666827840712352
mutant_272,R7_Forskyving,419126,838284,1.648629337324846,1.991867184638977,1.6341159343719482,5.366192716812626,3.3348565982646057,9.005035086007153,0.8325210511929986,0.6214567337129518
mutant_273,R7_Forskyving,220985,442036,0.6934753183220267,0.9399999976158142,0.5033519864082336,0.3281184474300967,0.16836502405874113,1.1057498451005057,0.7852361509588777,0.5131227011995724
mutant_274,R7_Forskyving,93001,186000,8.009978420459738,1.0199999809265137,6.611443996429443,54.01667320418289,19.005177255062424,31.441952922753586,0.582359533844215,0.3518390920378029
mutant_275,R3_Skalering,419126,838284,1.36530959957797,2.374241212378339,1.4860617081037524,4.81717946939944,3.4343860388672964,8.998685984630152,0.8235461159088525,0.7129454197593894
mutant_276,R1_Erstatning,512127,1024284,7.921570062637329,1.991867184638977,6.611443996429443,104.32009359003568,31.455294388223013,40.33904521019814,0.6550628462443845,0.30152670790191394
mutant_277,R3_Skalering,308201,616666,0.9195979710463487,2.345780896402927,1.093198156912944,2.3582201198751984,1.5134317228640217,6.650017080748327,0.7697418069128783,0.6417686415736779
mutant_278,R3_Skalering,308201,616666,1.1423202005399276,2.1919037964274626,1.2489766173507215,3.1272575776034355,2.006975847429548,7.989750619153934,0.7962132426803556,0.6417686415736781
mutant_279,R3_Skalering,93001,186000,7.15340041988128,1.0616505095196567,7.751774616833175,58.870163974334,20.94398967528672,34.284669171632274,0.5865236264495172,0.3557657777956556
mutant_280,R7_Forskyving,405163,810308,7.745309531443434,11.0,5.480313539505005,466.9139716210928,341.3799128723858,271.18629836123273,0.7989807277049213,0.7311409244986576
mutant_281,R7_Forskyving,102346,204688,8.887992829415062,1.14000004529953,8.703974723815918,88.19138952767267,30.232977233144254,42.58175342459822,0.5713174779113923,0.3428109863679805
mutant_282,R7_Forskyving,102346,204688,8.878975976534068,1.14000004529953,8.703974723815918,88.10191952021387,30.232977233144243,42.572193114772205,0.5709219464095208,0.3431591206841716
mutant_283,R7_Forskyving,93001,186000,8.076322280678967,1.0199999809265137,6.611443996429443,54.464074486490006,19.00517725506243,31.59458912522048,0.5814242086198034,0.348948870135978
mutant_284,R7_Forskyving,308201,616666,1.353703731149579,1.994516909122467,1.1440898776054382,3.089025487272567,1.6205926793988972,6.972436924029494,0.7940885175508909,0.5246291058704692
mutant_285,R3_Skalering,220985,442036,0.6215601260025502,0.912805189246947,0.5813111078146421,0.3298145933650284,0.2095676438984522,1.2760855622984435,0.8047317626166547,0.6354104642862463
mutant_286,R7_Forskyving,419126,838284,1.4916034713810098,1.991867184638977,1.6341159343719482,4.855082645493437,3.334856598264605,8.983462505566388,0.8374136239752298,0.6868794708077874
mutant_287,R7_Forskyving,220985,442036,0.6888820765043193,0.9399999976158142,0.5033519864082336,0.32594515108619243,0.1683650240587411,1.105468936395737,0.7854594190449414,0.516544036619888
mutant_288,R7_Forskyving,220985,442036,0.6783222652431498,0.9399999976158142,0.5033519864082336,0.3209487672429237,0.1683650240587411,1.1048738259029194,0.7860324601857517,0.5245853582958518
mutant_289,R7_Forskyving,405163,810308,8.28813452004697,11.0,5.480313539505005,499.6373341019745,341.37991287238583,271.77266692849537,0.7968067896938704,0.6832554126203692
mutant_290,R7_Forskyving,102346,204688,8.945268372569267,1.14000004529953,8.703974723815918,88.75970791334962,30.232977233144254,42.85027057615581,0.5694598175065763,0.3406160063376815
mutant_291,R7_Forskyving,220985,442036,0.6118728650813571,0.9399999976158142,0.5033519864082336,0.2895081760096191,0.1683650240587411,1.1019770210231898,0.7888391178962068,0.5815553342201536
mutant_292,R7_Forskyving,259814,550968,4.901292960421591,7.5,5.414910316467285,199.05046361561517,114.59531626339817,86.78129790362772,0.7905302753447222,0.5757098686526665
mutant_293,R3_Skalering,308201,616666,0.9631194387543157,2.150245489265877,0.9459976285050313,1.9591073832187924,1.257293684025287,5.907011513211986,0.770161267419814,0.6417686415736779
mutant_294,R7_Forskyving,419126,838284,1.52024484817017,1.991867184638977,1.6341159343719482,4.948308663037727,3.334856598264605,8.98632247189077,0.8367608526185948,0.6739386779112851
mutant_295,R3_Skalering,419126,838284,1.1578702508967877,2.229974099869447,1.7755455906823243,4.5844954165731835,3.2684950091537655,8.446000250080536,0.8200902191935328,0.7129454197593895
mutant_296,R7_Forskyving,259814,550968,4.8908962295027045,7.5,5.414910316467285,198.62823337428858,114.59531626339817,86.78050156561005,0.7906192356704793,0.5769336731070778
mutant_297,R1_Erstatning,626148,1252344,7.078845739364624,11.0,5.480313539505005,426.7372356445799,341.3825630788171,271.62939843795886,0.8013957580202625,0.7999830681828458
mutant_298,R1_Erstatning,534625,1069340,5.588150501251221,11.400000095367432,6.329685926437378,403.23211181471976,271.64428520317966,238.7802174383396,0.7876944035140323,0.673667292965985
mutant_299,R7_Forskyving,102346,204688,8.714190316435875,1.14000004529953,8.703974723815918,86.46682860405133,30.232977233144254,42.22738221702359,0.5728893507338754,0.3496482723055222
